Time,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Euler_X,Euler_Y,Euler_Z,Tilt_X,Tilt_Y,Tilt_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
0.005001147052076165,25.440008803951837,-2.690796224438546,5.202864230771491,0.09394209021460657,0.3196346795763343,0.9159755833801949,1.1447858810424805,-0.3114641308784485,-4.163856481831374e-10,5.530891411445503,19.14365564780883,19.987070625905435,0.9999464750289917,0.009989937767386436,-0.0027178984601050615,2.715308619372081e-05
0.005501261757283781,25.433790194830664,-2.691098966300006,5.199947409361416,0.09390108135412717,0.31966471548833425,0.9159315566451678,1.2458833456039429,-0.33894020318984985,-4.994350766285294e-11,5.528671326564927,19.14624867692172,19.988908650483065,0.9999365210533142,0.010872121900320053,-0.0029576322995126247,3.2157779060071334e-05
0.006001376462491397,25.4269668981472,-2.691410763233479,5.196741524405142,0.0938560443832573,0.3196975507559684,0.9158838153268059,1.3464986085891724,-0.36627399921417236,-3.622244448830969e-10,5.526229995746536,19.149076509453728,19.99090754672859,0.9999259114265442,0.011750086210668087,-0.0031961174681782722,3.755743455258198e-05
0.006501491167699013,25.419540740074645,-2.691728819918123,5.193252020819708,0.09380700577117479,0.3197331560393279,0.9158324146198288,1.4466341733932495,-0.3934648036956787,-3.397807868399383e-10,5.5235686761882,19.15213644928658,19.993065220060384,0.9999144077301025,0.012623855844140053,-0.0034333481453359127,4.334580080467276e-05
0.00700160587290663,25.41151365023041,-2.6920500998374965,5.189484718957461,0.09375399354515025,0.31977149975914004,0.9157774147720064,1.5462937355041504,-0.42051225900650024,-2.0865098537825588e-10,5.5206886899970256,19.155425578312595,19.99537939126719,0.9999022483825684,0.013493457809090614,-0.003669319674372673,4.951664959662594e-05
0.0075017205781142465,25.402887663643572,-2.6923713297023726,5.185445807196761,0.09369703730011869,0.31981254813063,0.9157188809940118,1.645479679107666,-0.447415828704834,-7.618280450927273e-10,5.5175914254068585,19.158940759729763,19.99784759964861,0.9998893737792969,0.014358916319906712,-0.0039040271658450365,5.6063796364469454e-05
0.008001835283321863,25.3936649227725,-2.692689004211077,5.1811418339876685,0.09363616820769247,0.31985626520006516,0.9156568833628023,1.7441946268081665,-0.47417476773262024,-6.413239383995517e-10,5.514278338008029,19.16267864159369,20.000467206383515,0.9998756051063538,0.015220253728330135,-0.004137464798986912,6.298109656199813e-05
0.008501949988529479,25.383847679567562,-2.692999391139437,5.176579699361558,0.0935714190245686,0.3199026128839237,0.9155914967186733,1.8424423933029175,-0.5007889866828918,2.1935135999240352e-11,5.510750951985078,19.166635660622113,20.00323539812177,0.9998612403869629,0.016077497974038124,-0.004369629546999931,7.026246021268889e-05
0.009002064693737096,25.373438297574204,-2.6932985367520677,5.171766645914306,0.09350282410027981,0.31995155101061795,0.9155228005561691,1.9402250051498413,-0.52725750207901,5.026780103278838e-10,5.507010861357788,19.170808046246638,20.006149190793103,0.9998460412025452,0.01693067140877247,-0.004600514657795429,7.790180097799748e-05
0.009502179398944712,25.36243925407089,-2.693582271526133,5.166710249273355,0.09343041938423821,0.32000303736470714,0.9154508789090144,2.037546157836914,-0.5535802841186523,-7.972400517530787e-10,5.503059731220817,19.17519182490677,20.009205433627972,0.9998302459716797,0.017779801040887833,-0.004830117337405682,8.589310164097697e-05
0.01000229410415233,25.350853142237018,-2.693846216178451,5.161418408059876,0.09335424243201894,0.3200570277335229,0.9153758202292518,2.1344079971313477,-0.5797566771507263,-2.484318306628097e-10,5.498899298977049,19.17978282458057,20.012400813384158,0.9998137354850769,0.018624907359480858,-0.005058432463556528,9.42303886404261e-05
0.010502408809359945,25.3386826733447,-2.694085787986246,5.155899333357815,0.09327433241083004,0.3201134759561342,0.9152977172607899,2.2308130264282227,-0.6057862639427185,6.444254574411445e-10,5.494531375559527,19.184576679546023,20.01573185877266,0.9997965693473816,0.019466016441583633,-0.005285455845296383,0.00010290771024301648
0.011002523514567562,25.32593067896926,-2.6942962073915857,5.150161537702404,0.09319073010411301,0.32017233397456707,0.9152166669075456,2.3267648220062256,-0.6316684484481812,-1.944281124988123e-10,5.489957846636826,19.18956883536695,20.01919494507648,0.999778687953949,0.02030315063893795,-0.00551118329167366,0.00011191915109520778
0.011502638219775178,25.31260011321202,-2.6944725048790907,5.144213823601402,0.09310347791521938,0.3202335518872013,0.9151327700964047,2.4222655296325684,-0.6574029922485352,-2.0914675546990225e-10,5.485180673796514,19.194754554097205,20.022786298955435,0.9997601509094238,0.021136334165930748,-0.0057356106117367744,0.0001212588613270782
0.012002752924982794,25.298694054929772,-2.6946095281161626,5.138065271603036,0.09301261987010513,0.32029707800425,0.9150461316351965,2.5173182487487793,-0.6829893589019775,-9.223743990816047e-10,5.480201895701291,19.200128919696187,20.026502003429815,0.9997409582138062,0.021965589374303818,-0.00595873361453414,0.00013092100562062114
0.012502867630190411,25.284215709964506,-2.6947019493446995,5.131725227925216,0.09291820161898798,0.32036285890524063,0.9149568600659235,2.6119251251220703,-0.7084272503852844,3.442062468383966e-10,5.475023629212249,19.205686843648863,20.030338003035713,0.9997211694717407,0.02279093861579895,-0.006180549040436745,0.00014089980686549097
0.013002982335398027,25.26916841336718,-2.694744273012857,5.125203291661363,0.09282027043690803,0.32043083949839773,0.9148650675134606,2.7060892581939697,-0.7337162494659424,-6.096608218264521e-10,5.469648070473634,19.211423070782818,20.03429010914424,0.9997007250785828,0.023612404242157936,-0.006401053164154291,0.00015118949522729963
0.013503097040605644,25.253555631609146,-2.6947308436352047,5.118509301578695,0.09271887522313571,0.3205009630818372,0.9147708695299606,2.7998127937316895,-0.7588558793067932,-1.4101355638729274e-09,5.4640774959534895,19.217332185275012,20.038354005437085,0.9996796250343323,0.024430010467767715,-0.0066202422603964806,0.00016178441001102328
0.01400321174581326,25.2373809647748,-2.6946558538693055,5.111653322525533,0.0926140664993688,0.3205731714064716,0.9146743849352066,2.8930985927581787,-0.783845841884613,1.41365230632573e-09,5.458314263434387,19.223408616840192,20.042525253530158,0.999657928943634,0.02524377591907978,-0.0068381126038730145,0.00017267886141780764
0.014503326451020877,25.220648148728763,-2.694513352796505,5.104645631464735,0.0925058964066613,0.32064740474052855,0.9145757356531529,2.9859490394592285,-0.808685839176178,2.9525543121522446e-10,5.452360812948563,19.22964664709307,20.04679929873734,0.999635636806488,0.02605372481048107,-0.007054661400616169,0.0001838672033045441
0.015003441156228493,25.203361057251158,-2.694297254394494,5.0974967031509415,0.09239441870102738,0.3207236019355772,0.9144750465449026,3.078366756439209,-0.8333755135536194,-7.260823053911736e-10,5.4462196676516665,19.23604041607578,20.051171475965692,0.9996127486228943,0.02685987949371338,-0.007269885390996933,0.00019534389139153063
0.01550355586143611,25.185523704134106,-2.694001346188967,5.0902171954698785,0.09227968874766451,0.3208017004939647,0.9143724452383822,3.1703550815582275,-0.8579146862030029,-1.51252577129668e-09,5.439893434629355,19.242583928942214,20.055637015733726,0.9995893836021423,0.027662260457873344,-0.00748378224670887,0.00020710336684715003
0.016003670566643726,25.16714024523296,-2.6936192980715687,5.082817934458494,0.09216176351374006,0.32088163663754776,0.9142680619549574,3.2619144916534424,-0.8823025226593018,-3.035005580187544e-10,5.433384805631059,19.249271062790154,20.060191050303743,0.9995653033256531,0.02846088632941246,-0.007696347311139107,0.00021914012904744595
0.016503785271851344,25.148214980465433,-2.6931446712710767,5.075309899025205,0.09204070155968695,0.3209633453776228,0.9141620293332642,3.353048324584961,-0.9065393805503845,-2.3251698344495253e-09,5.426696557725151,19.256095573632532,20.064828619919513,0.9995406866073608,0.029255777597427368,-0.007907579652965069,0.00023144867736846209
0.017003899977058957,25.128752355752095,-2.6925709274647325,5.0677042053900605,0.09191656302895554,0.32104676058593756,0.914054482250506,3.4437592029571533,-0.9306244254112244,1.4928184244311637e-09,5.419831553869953,19.263051103498302,20.069544679140126,0.9995155334472656,0.03004695475101471,-0.008117474615573883,0.00024402362760156393
0.017504014682266575,25.108756964891384,-2.6918914380164045,5.060012091264984,0.09178940963616938,0.3211318150666808,0.9139455576414945,3.5340490341186523,-0.9545578360557556,-3.2470270916462596e-09,5.412792743394946,19.270131187653593,20.0743341032607,0.9994897842407227,0.030834438279271126,-0.008326031267642975,0.00025685952277854085
0.018004129387474192,25.08823355136256,-2.691099493328266,5.0522448997948475,0.09165930465363513,0.321218440629335,0.913835394315696,3.6239206790924072,-0.9783391952514648,2.7106783484498465e-09,5.405583162386773,19.277329261933385,20.079191694810703,0.9994636178016663,0.03161824867129326,-0.008533247746527195,0.00026995118241757154
0.01850424409268181,25.06718701005022,-2.6901883122925225,5.044414063280399,0.0915263128961575,0.3213065681622859,0.9137241327725494,3.7133750915527344,-1.001968264579773,2.795758513585156e-09,5.39820593397463,19.284638670174246,20.084112190120493,0.9994367957115173,0.03239840269088745,-0.00873912125825882,0.00028329313499853015
0.019004358797889424,25.04562238888347,-2.6891510518297363,5.036531086704542,0.09139050070411263,0.32139612770707376,0.9136119150153404,3.8024160861968994,-1.0254448652267456,1.4626337918599575e-09,5.390664268509775,19.29205267173761,20.089090265946325,0.9994094967842102,0.03317492455244064,-0.008943649008870125,0.00029688020003959537
0.01950447350309704,25.02354489038382,-2.687980816500199,5.028607531083751,0.09125193592473611,0.3214870485331764,0.9134988843638893,3.8910446166992188,-1.0487685203552246,-4.228626337976493e-09,5.382961463634149,19.299564449113976,20.094120546144342,0.9993816614151001,0.03394782915711403,-0.009146829135715961,0.00031070708064362407
0.02000458820830466,25.00095987311511,-2.686670668174868,5.020654996666826,0.0911106878915827,0.3215792592132122,0.913385185266335,3.979264259338379,-1.0719397068023682,2.360632800346707e-09,5.375100904233085,19.307167115597377,20.099197608383783,0.9993534088134766,0.0347171351313591,-0.009348662570118904,0.00032476880005560815
0.020504702913512272,24.977872853029393,-2.6852136357523277,5.012685106003427,0.09096682740211848,0.3216726876984514,0.9132709631102831,4.067076206207275,-1.0949578285217285,-1.6457779583589627e-09,5.367086062267409,19.31485372301997,20.1043159908897,0.9993246793746948,0.03548286110162735,-0.009549145586788654,0.00033905997406691313
0.02100481761871989,24.95428950470287,-2.683602724908334,5.004709486905043,0.09082042669340835,0.3217672613945243,0.9131563640335919,4.154480934143066,-1.117822289466858,1.4033225692600126e-09,5.358920496480342,19.32261726953604,20.10947019920528,0.9992953538894653,0.03624501824378967,-0.009748275391757488,0.00035357556771487
0.021504932323927507,24.93021566245579,-2.681830927864515,4.996739755321495,0.09067155941586542,0.32186290723721617,0.913041534735066,4.241481304168701,-1.140533685684204,1.7192975931834553e-09,5.35060785197491,19.330450707444964,20.114654712964082,0.9992655515670776,0.03700362518429756,-0.00994605291634798,0.0003683105460368097
0.022005047029135125,24.905657321350624,-2.679891233162901,4.988787498156087,0.09052030060503025,0.3219595517682396,0.912926622285331,4.3280816078186035,-1.1630916595458984,-3.0223865632450497e-09,5.342151859657698,19.338346951042325,20.119863992662268,0.9992353916168213,0.037758711725473404,-0.010142477229237556,0.0003832599031738937
0.02250516173434274,24.880620638063135,-2.677776635433046,4.980864256042748,0.0903667266513536,0.3220571212108728,0.9128117739381528,4.414281845092773,-1.1854963302612305,1.471529342822464e-09,5.333556335545164,19.346298884488412,20.125092486420993,0.9992047548294067,0.0385102853178978,-0.010337546467781067,0.0003984187205787748
0.023005276439550356,24.855111931620797,-2.6754801451386494,4.9729815061088,0.09021091526795719,0.32215554154536286,0.9126971369424729,4.500082492828369,-1.207746982574463,1.4959871119657464e-09,5.324825179928824,19.354299369683552,20.130334636729387,0.9991735816001892,0.03925835341215134,-0.010531259700655937,0.00041378187597729266
0.023505391144757973,24.829137684003534,-2.672994798290695,4.96515064474689,0.09005294545635217,0.32225473858397596,0.9125828583554154,4.585486888885498,-1.2298439741134644,-1.2376790703427787e-09,5.315962376396121,19.36234125413892,20.135584887157925,0.9991419315338135,0.04000294208526611,-0.010723616927862167,0.0004293446254450828
0.024005505849965587,24.802704540601855,-2.6703136661142897,4.957382970419879,0.0898928974700984,0.32235463804560294,0.9124690848565359,4.670497417449951,-1.2517874240875244,2.0878887507791433e-09,5.306971990703822,19.370417378832553,20.140837689033013,0.9991098642349243,0.04074406623840332,-0.010914618149399757,0.00044510213774628937
0.024505620555173205,24.775819310527496,-2.6674298646565973,4.949689666522495,0.08973085277639035,0.32245516562980514,0.9123559625635664,4.755115509033203,-1.2735774517059326,-2.61822918901089e-09,5.297858169501285,19.37852058603911,20.14608750806253,0.9990774393081665,0.04148174449801445,-0.011104264296591282,0.0004610495816450566
0.025005735260380822,24.74848896677254,-2.6643365643234,4.9420817843235145,0.08956689401556096,0.3225562470902056,0.9122436368499003,4.839343070983887,-1.2952136993408203,1.1788646725463536e-09,5.288625138901249,19.38664372712306,20.15132883090341,0.9990445971488953,0.0422159843146801,-0.011292553506791592,0.0004771821841131896
0.02550584996558844,24.720720646212307,-2.661026999332074,4.93457022601236,0.08940110495849743,0.3226578083071238,0.912132252164086,4.923181533813477,-1.316696286201477,-3.9644509897129865e-10,5.279277202895935,19.394779670284077,20.15655617166124,0.9990113377571106,0.04294680804014206,-0.011479486711323261,0.0004934952012263238
0.026005964670796054,24.692521649448434,-2.6574944770689783,4.927165727873814,0.08923357046196817,0.3227597753593549,0.9120219518515563,5.006631374359131,-1.3380253314971924,-7.866511886334138e-09,5.26981874161689,19.40292130824398,20.161764078312785,0.9989776611328125,0.043674223124980927,-0.011665064841508865,0.0005099839763715863
0.02650607937600367,24.66389944048834,-2.6537323873395104,4.919878843614656,0.0890643764218631,0.3228620745950006,0.9119128779788443,5.089694976806641,-1.3592004776000977,1.3536348708598211e-09,5.2602542094370515,19.411061565864713,20.166947139042293,0.9989435076713562,0.044398240745067596,-0.011849286034703255,0.0005266438820399344
0.02700619408121129,24.634861646257793,-2.649734211499321,4.912719927865693,0.08889360972435549,0.32296463270125586,0.9118051711605112,5.172374725341797,-1.3802224397659302,-5.787777368482239e-09,5.250588132914181,19.419193407686585,20.172099988482298,0.998909056186676,0.04511888697743416,-0.012032154016196728,0.000543470261618495
0.027506308786418906,24.605416055943326,-2.64549353145549,4.90569911988276,0.08872135819499578,0.3230673767730634,0.9116989703890342,5.254671096801758,-1.4010907411575317,2.800135678882043e-09,5.240825108574789,19.42730984537611,20.177217313850054,0.9988741278648376,0.04583616554737091,-0.012213666923344135,0.0005604586913250387
0.02800642349162652,24.575570620161994,-2.6410040385267455,4.898826327469923,0.08854771054575516,0.323170234380546,0.9115944128678488,5.336587429046631,-1.4218060970306396,1.468354327016641e-09,5.230969800538589,19.435403945073656,20.18229386097111,0.9988389015197754,0.046550098806619644,-0.01239382941275835,0.0005776046309620142
0.028506538196834137,24.545333449955777,-2.6362595421520956,4.8921112111479115,0.08837275632003758,0.3232731336351338,0.9114916338477905,5.418123722076416,-1.4423683881759644,3.118215241570965e-09,5.221026937983303,19.44346883463007,20.18732444018116,0.9988033175468445,0.04726069048047066,-0.012572640553116798,0.0005949035985395312
0.029006652902041755,24.51471281560869,-2.631253978437621,4.885563168590725,0.08819658583568797,0.32337600325430327,0.9113907664671318,5.499281883239746,-1.4627779722213745,-2.2974939728470645e-09,5.21100131245057,19.451497710722688,20.192303932098067,0.9987673759460449,0.047967955470085144,-0.012750103138387203,0.0006123511702753603
0.02950676760724937,24.48371714528461,-2.6259814185314094,4.879191319352826,0.08801929012602418,0.3234787726248493,0.9112919415954148,5.580060958862305,-1.483034372329712,-3.67966317138535e-11,5.200897774993737,19.459483845840797,20.19722729325601,0.9987309575080872,0.0486719012260437,-0.012926215305924416,0.0006299429223872721
0.030006882312456986,24.45235502348456,-2.620436076817042,4.8730044899093174,0.08784096087892884,0.32358137186461694,0.9111952876812908,5.660465717315674,-1.503138780593872,-3.1510849485272274e-09,5.190721233168871,19.46742059513091,20.20208956159377,0.9986943006515503,0.04937255010008812,-0.013100984506309032,0.0006476746639236808
0.030506997017664603,24.42063518932212,-2.6146123189163353,4.867011199030994,0.08766169037403955,0.32368373188261457,0.9111009306045429,5.740496635437012,-1.5230908393859863,3.389966973799119e-09,5.18047664787069,19.475301403092278,20.206885861789473,0.9986572861671448,0.050069909542798996,-0.01327440980821848,0.0006655421457253397
0.03100711172287222,24.388566534616142,-2.608504669492408,4.8612196435158,0.08748157141808159,0.3237857844374474,0.9110089935324709,5.820154190063477,-1.5428909063339233,1.0047479515051805e-09,5.170169030015612,19.483119810114076,20.211611410434976,0.9986199736595154,0.050763990730047226,-0.01344649400562048,0.0006835410022176802
0.031507226428079835,24.356158101800567,-2.6021078198445107,4.855637684297968,0.08730069727839136,0.32388746219399683,0.910919596780831,5.899440765380859,-1.5625394582748413,-4.624467475622396e-09,5.159803437074249,19.49086945884448,20.21626152104194,0.9985823035240173,0.051454804837703705,-0.013617239892482758,0.0007016671588644385
0.03200734113328745,24.32341908165084,-2.595416635286447,4.850272832955553,0.08711916161468362,0.3239886987782904,0.9108328576794715,5.97835636138916,-1.5820364952087402,1.5874330738796516e-09,5.149384969456455,19.4985441003839,20.2208316088737,0.9985443353652954,0.05214236304163933,-0.013786649331450462,0.0007199164247140288
0.03250745583849507,24.29035881082735,-2.5884261623007387,4.845132238636622,0.08693705840912037,0.32408942883049724,0.9107488904428376,6.056900501251221,-1.6013820171356201,8.409550389387732e-09,5.138918766752102,19.50613760029342,20.22531719559585,0.9985058903694153,0.052826665341854095,-0.013954724185168743,0.0007382846670225263
0.03300757054370269,24.256986769236445,-2.5811316354611646,4.840222675424042,0.08675448189474327,0.32418958805599973,0.9106678060454931,6.135078430175781,-1.6205772161483765,-2.2195085769283196e-09,5.128410003831317,19.513643944410802,20.22971391373962,0.9984672665596008,0.053507737815380096,-0.014121470972895622,0.0007567678694613278
0.033507685248910304,24.223312577209782,-2.5735284841165917,4.835550530158032,0.08657152648233611,0.32428911327448356,0.9105897121027834,6.212889671325684,-1.6396222114562988,3.831465367198916e-09,5.117863886808337,19.5210572444663,20.234017510972325,0.9984283447265625,0.05418558791279793,-0.014286891557276249,0.000775362248532474
0.034007799954117915,24.189345992503352,-2.5656123388294985,4.831121790735361,0.08638828668578873,0.3243879424670022,0.9105147127567987,6.290334701538086,-1.6585173606872559,3.924135238975168e-09,5.107285648873311,19.528371743490737,20.238223854168883,0.9983891248703003,0.05486021935939789,-0.014450989663600922,0.0007940636132843792
0.03450791465932553,24.155096907117727,-2.5573790375629564,4.826942034903304,0.08620485704603793,0.3244860148209684,0.9104429085677311,6.367415428161621,-1.6772630214691162,-4.585735791096113e-09,5.096680545997099,19.53558182100921,20.242328933279786,0.9983496069908142,0.05553164705634117,-0.014613769017159939,0.000812868180219084
0.03500802936453315,24.120575343941397,-2.5488246316102474,4.8230164195659695,0.08602133205366401,0.32458327077303517,0.9103743964107583,6.444133281707764,-1.6958600282669067,3.954648553072815e-10,5.086053852514091,19.542681998013602,20.246328864990357,0.9983099102973938,0.05619988217949867,-0.014775236137211323,0.0008317722822539508
0.03550814406974077,24.085791453219624,-2.539945391261733,4.819349670619933,0.0858378060702283,0.32467965204982463,0.9103092693785475,6.520487308502197,-1.714308261871338,-2.743613392031108e-10,5.075410856588802,19.549666941707724,20.250219896166875,0.9982698559761047,0.05686492100358009,-0.014935391023755074,0.0008507717866450548
0.036008258774948385,24.050755508851097,-2.5307378112039585,4.815946073335503,0.08565437324843955,0.3247751017064754,0.9102476166894807,6.596480369567871,-1.7326083183288574,-1.0254950666421792e-08,5.064756855572131,19.55653147001926,20.25399840708551,0.9982295036315918,0.057526785880327225,-0.015094240196049213,0.0008698631427250803
0.036508373480156,24.01547790451567,-2.5211986156464254,4.812809463299198,0.0854711274512394,0.32486956416297585,0.9101895236016813,6.672111988067627,-1.7507609128952026,7.391727230299239e-10,5.054097151253499,19.563270555873167,20.257660914440272,0.9981889128684998,0.058185480535030365,-0.01525178737938404,0.0008890427416190505
0.03700848818536362,23.979969149636133,-2.5113247631718454,4.809943217932367,0.08528816216990455,0.3249629852382587,0.9101350713329186,6.747384548187256,-1.7687665224075317,1.0699724661833443e-08,5.043437045015569,19.56987933122146,20.26120407412667,0.9981480836868286,0.05884101241827011,-0.015408038161695004,0.0009083067416213453
0.03750860289057123,23.944239865177735,-2.5011134513060918,4.807350248600138,0.0851055704412637,0.325055312182035,0.9100843369864665,6.822299003601074,-1.7866259813308716,-8.752096825048739e-09,5.032781832898374,19.576353090824828,20.264624683797955,0.9981069564819336,0.05949339643120766,-0.015562999062240124,0.0009276517084799707
0.03800871759577885,23.908300779289103,-2.4905621208044826,4.80503299332405,0.08492344476413154,0.3251464937043461,0.9100373934829556,6.896855354309082,-1.8043395280838013,-1.2450489250692698e-10,5.022136800580093,19.582687295781945,20.26791968519144,0.9980655908584595,0.0601426362991333,-0.0157166738063097,0.0009470742079429328
0.038508832300986465,23.872162722788964,-2.4796684596514207,4.802993410111139,0.08474187701506625,0.3252364800028238,0.909994309498285,6.971056938171387,-1.8219082355499268,-5.48554801582668e-09,5.011507218281915,19.58887757680289,20.271086166222755,0.9980241060256958,0.06078874692320824,-0.01586906984448433,0.000966570689342916
0.03900894700619408,23.835836624502832,-2.468430406770808,4.801232970911141,0.0845609583635589,0.32532522278764137,0.9099551494076153,7.044901371002197,-1.8393322229385376,-1.2770549950857912e-08,5.000898335604801,19.59491973722333,20.27412136284599,0.9979822635650635,0.061431724578142166,-0.016020189970731735,0.0009861375438049436
0.0395090617114017,23.799333506454552,-2.4568461554450445,4.799752656212992,0.08438077918676687,0.32541267530415224,0.9099199732354916,7.11838960647583,-1.856612205505371,2.3955184502710836e-09,4.99031537630603,19.600809755756583,20.27702266067835,0.997940182685852,0.062071580439805984,-0.016170041635632515,0.001005771802738309
0.04000917641660932,23.762664478917493,-2.444914156440832,4.7985529502907145,0.08420142898390508,0.3254987923532111,0.9098888366120877,7.191524505615234,-1.8737491369247437,5.3193258686690115e-09,4.979763533023852,19.606543788981714,20.279787596388612,0.9978979229927063,0.06270832568407059,-0.016318630427122116,0.0010254696244373918
0.040509291121816934,23.725840735330788,-2.432633120840342,4.797633837107979,0.08402299629041286,0.32558353030917614,0.9098617907356135,7.264308929443359,-1.8907439708709717,1.504251478934293e-08,4.969247961958585,19.612118173565204,20.28241385884812,0.997855544090271,0.06334197521209717,-0.016465963795781136,0.0010452282149344683
0.041009405827024545,23.688873547085958,-2.420002022576742,4.7969947968898525,0.08384556859201488,0.3256668471355951,0.9098388823408604,7.336737632751465,-1.9075968265533447,-4.379676621368844e-09,4.9587737775188,19.617529428215207,20.284899290044574,0.9978128671646118,0.06397251784801483,-0.01661204732954502,0.00106504384893924
0.04150952053223216,23.65177425818973,-2.4070201006733956,4.796634803369206,0.08366923223879771,0.3257487023985818,0.9098201536738895,7.408815860748291,-1.9243087768554688,-7.70434649410845e-09,4.9483460469413885,19.62277425536738,20.287241885758473,0.9977699518203735,0.06459997594356537,-0.01675688847899437,0.0010849139653146267
0.04200963523743978,23.614554279808637,-2.3936868611864464,4.796552321714435,0.08349407235942458,0.3258290572778949,0.9098056424728467,7.48054313659668,-1.940880298614502,1.1065685256994584e-08,4.937969784894338,19.62784954260173,20.289439796002803,0.9977268576622009,0.06522434949874878,-0.01690049283206463,0.0011048351880162954
0.0425097499426474,23.577225084702036,-2.38000207885084,4.796745307144121,0.08332017277561396,0.32590787457572645,0.909795381954861,7.551921844482422,-1.9573132991790771,-5.827599514063309e-10,4.927649948071464,19.632752363790743,20.291491325226968,0.9976837038993835,0.06584565341472626,-0.017042871564626694,0.0011248043738305569
0.043009864647855015,23.539798201549296,-2.3659657984302096,4.797211204233497,0.08314761591700641,0.325985118723221,0.9097894008090184,7.622950077056885,-1.9736069440841675,5.80832804075726e-09,4.9173914297879975,19.637479979978828,20.293394932285917,0.9976402521133423,0.0664638802409172,-0.017184026539325714,0.0011448186123743653
0.04350997935306263,23.50228520917791,-2.35157833577136,4.797946946916424,0.08297648273654785,0.3260607557847415,0.9097877231953385,7.693629741668701,-1.9897631406784058,4.225931604651123e-09,4.907199054586471,19.642029839994475,20.29514923017655,0.9975966215133667,0.06707904487848282,-0.017323967069387436,0.0011648748768493533
0.04401009405827025,23.464697730699317,-2.3368402785644364,4.798948959185759,0.0828068526265171,0.32613475345990534,0.9097903687497246,7.7639617919921875,-2.00578236579895,6.937807217610725e-09,4.897077572862104,19.64639958079613,20.29675298554304,0.9975528120994568,0.06769115477800369,-0.017462702468037605,0.001184970373287797
